,ranking,isIp,valid,urlLen,is@,isredirect,haveDash,domainLen,label,notlabel
585,10000000,0,0,68,0,0,1,21,1,0
586,10000000,0,0,72,0,0,0,10,1,0
587,1,0,1,79,0,0,0,15,1,0
588,887559,0,1,23,0,0,0,13,0,1
589,10000000,0,0,56,0,0,0,30,1,0
590,10000000,0,1,36,0,0,1,21,0,1
591,10000000,0,1,100,0,0,0,15,1,0
592,10000000,0,1,32,0,0,0,19,0,1
593,5956,0,0,56,0,0,0,14,0,1
594,6,0,1,55,0,0,0,16,0,1
595,10000000,0,1,29,0,0,0,14,0,1
596,178270,0,1,39,0,0,1,16,0,1
597,10000000,0,0,44,0,0,0,22,1,0
598,10000000,0,1,89,0,0,1,35,1,0
599,4196,0,1,43,0,0,0,16,0,1
600,10000000,0,1,35,0,0,0,17,1,0
601,10000000,0,1,36,0,0,0,19,0,1
602,10000000,0,0,94,0,0,1,31,1,0
603,10000000,0,1,26,0,0,0,10,1,0
604,18797,0,0,23,0,0,0,11,0,1
605,10000000,0,0,293,0,0,1,40,1,0
606,10000000,0,0,71,0,0,0,32,1,0
607,10000000,0,0,128,0,0,0,64,1,0
608,10000000,0,0,29,0,0,1,14,1,0
609,10000000,0,0,108,0,0,0,24,1,0
610,10000000,0,1,35,0,0,0,19,1,0
611,10000000,0,1,103,0,0,0,16,1,0
612,10000000,0,1,38,0,0,0,16,0,1
613,10000000,0,0,60,0,0,0,17,1,0
614,10000000,0,1,77,0,0,0,24,1,0
615,10000000,0,1,33,0,0,0,20,0,1
616,2296,0,0,28,0,0,0,21,0,1
617,36296,0,0,42,0,0,0,11,0,1
618,10000000,0,1,90,0,0,0,11,1,0
619,14969,0,1,25,0,0,0,14,0,1
620,692788,0,0,27,0,0,0,17,0,1
621,3054,0,1,85,0,0,0,14,1,0
622,10000000,0,0,189,0,0,0,18,1,0
623,10000000,0,1,33,0,0,0,18,0,1
624,8879,0,1,40,0,0,0,21,0,1
625,10000000,0,1,44,0,0,0,16,0,1
626,10000000,0,1,69,0,0,0,17,0,1
627,10000000,0,1,35,0,0,0,17,1,0
628,10000000,0,0,149,0,0,0,128,1,0
629,753,0,1,60,0,0,0,16,0,1
630,10000000,0,1,59,0,0,0,9,1,0
631,10000000,0,1,36,0,0,0,14,1,0
632,3976,0,0,73,0,0,0,21,0,1
633,10000000,0,1,71,0,0,0,11,1,0
634,168,0,1,32,0,0,0,15,0,1
635,10000000,0,1,100,0,0,0,15,1,0
636,1267,0,1,36,0,0,0,21,0,1
637,10000000,0,0,105,0,0,0,25,1,0
638,10000000,0,1,95,0,1,0,15,1,0
639,10000000,0,1,25,0,0,0,24,1,0
640,406598,0,1,20,0,0,0,19,1,0
641,12992,0,0,51,0,0,1,27,0,1
642,10000000,0,0,44,0,0,0,10,1,0
643,10000000,0,1,88,0,0,0,19,1,0
644,10000000,0,0,24,0,0,0,14,1,0
645,1,0,1,100,0,0,0,15,1,0
646,14969,0,1,27,0,0,0,14,0,1
647,357,0,1,28,0,0,1,27,1,0
648,236871,0,0,72,0,0,0,14,1,0
649,169763,0,1,123,0,0,1,29,1,0
650,1104,0,1,27,0,0,0,18,0,1
651,10000000,0,0,116,0,0,0,93,1,0
652,10000000,0,1,199,0,0,0,28,1,0
653,4839,0,0,24,0,0,0,11,0,1
654,44061,0,1,33,0,0,0,13,1,0
655,10000000,0,0,65,0,0,0,12,1,0
656,10000000,0,0,35,0,0,1,19,1,0
657,10000000,0,1,66,0,0,0,15,0,1
658,10000000,0,1,31,0,0,1,20,0,1
659,5001,0,1,37,0,0,0,16,0,1
660,44061,0,1,33,0,0,0,13,1,0
661,10000000,0,0,22,0,0,0,13,1,0
662,580256,0,0,83,0,0,1,22,1,0
663,10000000,0,1,40,0,0,0,22,0,1
664,43517,0,0,13,0,0,0,8,0,1
665,10000000,0,0,94,0,0,0,13,1,0
666,10000000,0,1,101,0,0,0,25,1,0
667,10000000,0,0,116,0,0,0,27,1,0
668,10000000,0,1,96,0,0,0,12,1,0
669,10000000,0,1,79,0,0,1,25,1,0
670,10000000,0,0,31,0,0,0,12,1,0
671,10000000,0,1,67,0,0,0,20,1,0
672,647821,0,1,28,0,0,0,17,0,1
673,29034,0,1,18,0,0,0,13,0,1
674,1057,0,1,47,0,0,0,13,0,1
675,10000000,0,1,19,0,0,0,15,1,0
676,3275,0,0,38,0,0,0,19,0,1
677,10000000,0,1,45,0,0,1,26,1,0
678,1859,0,0,48,0,0,0,16,0,1
679,10000000,0,1,27,0,0,0,14,0,1
680,10000000,0,0,30,0,0,0,19,0,1
681,520827,0,1,76,0,0,0,14,1,0
682,753,0,1,50,0,0,0,16,0,1
683,1,0,1,79,0,0,0,15,1,0
684,2547,0,1,43,0,0,0,17,0,1
685,10000000,0,1,63,0,0,0,23,0,1
686,10000000,0,1,42,0,0,0,28,1,0
687,10505,0,0,31,0,0,0,16,0,1
688,14969,0,1,27,0,0,0,14,0,1
689,10000000,0,1,146,0,0,1,112,1,0
690,10000000,0,1,60,0,0,0,22,1,0
691,10000000,0,0,17,0,0,0,13,0,1
692,10000000,0,0,32,0,0,1,31,1,0
693,185738,0,1,32,0,0,0,12,0,1
694,14969,0,1,26,0,0,0,14,0,1
695,10000000,0,0,44,0,0,1,18,1,0
696,10000000,0,1,38,0,0,0,11,1,0
697,18365,0,0,88,0,0,0,15,0,1
698,10000000,0,1,196,0,0,1,153,1,0
699,10000000,0,0,22,0,0,1,18,1,0
700,10000000,0,1,103,0,0,0,14,1,0
701,19,0,1,80,0,0,0,17,0,1
702,10000000,0,0,94,0,0,0,60,1,0
703,4,0,1,50,0,0,0,22,0,1
704,10000000,0,0,132,0,0,0,19,1,0
705,10000000,0,1,94,0,1,0,23,1,0
706,42856,0,0,24,0,0,0,13,0,1
707,6618,0,0,37,0,0,0,30,0,1
708,10000000,0,1,54,0,0,0,22,1,0
709,19390,0,1,52,0,0,0,14,0,1
710,10000000,0,1,20,0,0,0,14,1,0
711,10000000,0,1,148,0,0,0,23,1,0
712,10000000,0,1,49,0,0,0,18,1,0
713,56493,0,0,33,0,0,0,11,0,1
714,10000000,0,0,182,0,0,0,73,1,0
715,16864,0,1,38,0,0,0,22,0,1
716,10000000,0,1,29,0,0,0,16,0,1
717,10000000,0,1,86,0,0,0,23,1,0
718,10000000,0,1,49,0,1,0,7,1,0
719,80786,0,1,27,0,0,0,14,0,1
720,10000000,0,0,24,0,0,0,15,0,1
721,10000000,0,0,92,0,0,1,36,1,0
722,10000000,0,0,21,0,0,0,16,1,0
723,10000000,0,1,182,0,0,0,18,1,0
724,10000000,0,1,33,0,0,0,13,0,1
725,10000000,0,1,27,0,0,0,15,0,1
726,55576,0,1,36,0,0,0,23,1,0
727,180939,0,0,41,0,0,0,19,0,1
728,10000000,0,1,21,0,0,0,8,0,1
729,4570,0,1,369,0,0,1,44,1,0
730,10000000,0,1,30,0,0,0,17,0,1
731,43244,0,0,28,0,0,1,18,0,1
732,10000000,0,0,54,0,1,0,11,1,0
733,10000000,0,0,154,0,0,1,83,1,0
734,5001,0,1,44,0,0,0,16,0,1
735,23191,0,0,49,0,0,0,20,0,1
736,8419,0,1,27,0,0,0,15,0,1
737,10000000,0,1,46,0,0,0,21,0,1
738,10000000,0,1,88,0,0,0,9,1,0
739,44061,0,1,33,0,0,0,13,1,0
740,10000000,0,1,37,0,0,0,22,0,1
741,10000000,0,0,166,0,0,1,117,1,0
742,168,0,1,34,0,0,0,15,0,1
743,10000000,0,1,56,0,0,0,19,1,0
744,32424,0,1,28,0,0,0,16,0,1
745,10000000,0,0,142,0,0,0,17,1,0
746,836190,0,0,42,0,0,0,17,1,0
747,145565,0,1,77,0,0,0,14,0,1
748,266509,0,1,19,0,0,0,14,0,1
749,10000000,0,1,28,0,0,0,15,0,1
750,10000000,0,0,50,0,0,1,12,1,0
751,10000000,0,0,102,0,0,1,26,1,0
752,158730,0,1,66,0,0,0,19,1,0
753,14969,0,1,26,0,0,0,14,0,1
754,10000000,0,1,37,0,0,0,28,1,0
755,10000000,0,1,21,0,0,0,13,0,1
756,199501,0,1,47,0,0,0,20,0,1
757,14969,0,1,26,0,0,0,14,0,1
758,10000000,0,1,47,0,0,0,25,0,1
759,14969,0,1,27,0,0,0,14,0,1
760,10000000,0,1,35,0,0,1,17,0,1
761,10000000,0,1,28,0,0,0,13,0,1
762,10000000,0,0,29,0,0,0,10,1,0
763,10000000,0,0,106,0,0,0,12,1,0
764,10000000,0,0,136,0,0,0,18,1,0
765,10000000,0,0,126,0,0,1,92,1,0
766,2616,0,1,56,0,0,0,15,0,1
767,10000000,0,0,33,0,0,0,20,1,0
768,14969,0,1,27,0,0,0,14,0,1
769,10000000,0,0,255,0,0,1,14,1,0
770,564,0,1,50,0,0,0,18,0,1
771,44061,0,1,33,0,0,0,13,1,0
772,47858,0,0,37,0,0,0,19,0,1
773,1267,0,1,33,0,0,0,23,0,1
774,467909,0,1,34,0,0,0,14,0,1
775,7775,0,0,44,0,0,0,26,0,1
776,10000000,0,0,65,0,0,0,16,1,0
777,10000000,0,1,69,0,0,1,23,1,0
778,10000000,0,1,33,0,0,0,19,0,1
779,10000000,0,0,36,0,0,0,9,1,0
780,236871,0,1,72,0,0,0,14,1,0
781,14969,0,1,27,0,0,0,14,0,1
782,14969,0,1,44,0,0,0,12,0,1
783,10000000,0,0,61,0,0,1,25,1,0
784,10000000,0,1,90,0,0,0,15,1,0
785,10000000,0,0,149,0,0,1,115,1,0
786,6394,0,1,46,0,0,0,28,1,0
787,646,0,0,58,0,0,0,25,1,0
788,71950,0,0,33,0,0,0,17,1,0
789,10000000,0,1,28,0,0,0,19,0,1
790,6125,0,1,56,0,0,0,11,0,1
791,10000000,0,1,79,0,0,0,13,1,0
792,1149,0,1,39,0,0,0,13,0,1
793,2514,0,0,56,0,0,0,21,0,1
794,10000000,0,0,132,0,0,1,120,1,0
795,1267,0,1,41,0,0,0,21,0,1
796,10000000,0,0,76,0,0,0,27,1,0
797,10000000,0,1,36,0,0,1,21,0,1
798,10775,0,0,25,0,0,0,15,0,1
799,10000000,0,0,167,0,0,0,166,1,0
800,10000000,0,0,45,0,0,1,23,1,0
801,10000000,0,0,356,0,0,1,201,1,0
802,10000000,0,0,142,0,0,0,83,1,0
803,10000000,0,0,148,0,0,1,129,1,0
804,4570,0,1,614,0,0,1,44,1,0
805,10000000,0,0,10,0,0,0,9,1,0
806,10000000,0,0,43,0,0,1,16,1,0
807,243,0,1,49,0,0,0,14,0,1
808,10000000,0,0,64,0,0,0,38,1,0
809,10000000,0,0,89,0,0,0,11,1,0
810,459458,0,1,72,0,0,0,19,0,1
811,10000000,0,1,187,0,0,0,12,1,0
812,894486,0,1,69,0,1,0,18,1,0
813,11,0,1,41,0,0,0,40,1,0
814,10000000,0,1,91,0,0,0,14,1,0
815,10000000,0,1,21,0,0,0,13,1,0
816,26570,0,0,23,0,0,0,17,0,1
817,10000000,0,0,38,0,0,0,10,1,0
818,491426,0,1,254,0,0,1,132,1,0
819,10000000,0,0,19,0,0,0,19,1,0
820,10000000,0,0,30,0,0,0,19,0,1
821,32174,0,1,24,0,0,0,11,0,1
822,10000000,0,0,61,0,0,0,11,1,0
823,10000000,0,0,174,0,0,0,12,1,0
824,10000000,0,0,31,0,0,0,13,0,1
825,10000000,0,0,94,0,0,0,19,1,0
826,10000000,0,1,26,0,0,0,16,0,1
827,10000000,0,0,142,0,0,0,21,1,0
828,1267,0,1,37,0,0,0,20,0,1
829,10000000,0,1,126,0,0,1,125,1,0
830,10000000,0,1,36,0,0,0,13,1,0
831,315735,0,1,38,0,0,0,12,0,1
832,10000000,0,1,18,0,0,0,10,1,0
833,10000000,0,0,116,0,0,0,14,1,0
834,10000000,0,0,33,0,0,0,19,1,0
835,14969,0,1,26,0,0,0,14,0,1
836,10000000,0,0,37,0,0,0,18,1,0
837,801,0,1,50,0,0,0,13,0,1
838,10000000,0,0,38,0,0,1,16,1,0
839,10000000,0,0,236,0,0,1,202,1,0
840,10000000,0,1,71,0,0,0,14,1,0
841,2547,0,1,29,0,0,0,17,0,1
842,10000000,0,0,43,0,0,1,36,1,0
843,3976,0,0,75,0,0,0,21,0,1
844,10000000,0,1,33,0,0,0,14,0,1
845,10000000,0,1,66,0,0,0,24,1,0
846,10000000,0,0,141,0,0,0,17,1,0
847,10000000,0,0,52,0,0,0,15,1,0
848,10000000,0,0,40,0,0,0,14,1,0
849,483,0,1,29,0,0,0,10,0,1
850,10000000,0,1,22,0,0,0,15,1,0
851,251,0,0,39,0,0,0,14,0,1
852,460,0,0,43,0,0,0,17,0,1
853,14969,0,1,27,0,0,0,14,0,1
854,19040,0,1,30,0,0,0,11,0,1
855,10000000,0,1,82,0,0,0,13,1,0
856,10000000,0,1,27,0,0,0,19,0,1
857,10000000,0,0,51,0,0,0,27,1,0
858,10000000,0,0,41,0,0,1,15,1,0
859,10000000,0,1,48,0,0,0,12,0,1
860,4570,0,1,343,0,0,1,44,1,0
861,10000000,0,0,37,0,0,0,24,1,0
862,4570,0,1,337,0,0,1,44,1,0
863,76252,0,0,31,0,0,1,23,0,1
864,10000000,0,0,79,0,0,1,36,1,0
865,10000000,0,0,22,0,0,0,15,0,1
866,10000000,0,0,37,0,1,0,14,1,0
867,2547,0,1,47,0,0,0,17,0,1
868,10000000,0,0,152,0,0,1,114,1,0
869,850509,0,1,27,0,0,0,10,0,1
870,10000000,0,1,25,0,0,0,9,0,1
871,10000000,0,0,113,0,0,1,35,1,0
872,10000000,0,0,89,0,0,0,22,1,0
873,10000000,0,0,54,0,0,0,13,1,0
874,10000000,0,0,133,0,0,1,114,1,0
875,10000000,0,0,34,0,0,0,11,1,0
876,10000000,0,0,82,0,0,0,20,1,0
877,1,0,1,30,0,0,0,17,0,1
878,657485,0,1,51,0,0,0,17,0,1
879,10000000,0,0,34,0,0,0,24,1,0
880,10000000,0,1,108,0,0,0,18,1,0
881,10000000,0,0,200,0,0,0,23,1,0
882,133305,0,1,14,0,0,0,13,1,0
883,3309,0,0,64,0,0,0,23,0,1
884,10000000,0,0,202,0,0,0,30,1,0
885,10000000,0,1,25,0,0,0,12,0,1
886,10000000,0,0,191,0,0,0,13,1,0
887,10000000,0,1,26,0,0,0,13,0,1
888,1104,0,1,28,0,0,0,18,0,1
889,10000000,0,0,57,0,0,0,31,1,0
890,94008,0,1,45,0,0,0,22,0,1
891,662415,0,1,29,0,0,0,19,0,1
892,4918,0,1,59,0,0,0,16,0,1
893,12749,0,1,38,0,0,0,15,0,1
894,98662,0,1,21,0,0,0,14,0,1
895,41971,0,0,36,0,0,0,18,0,1
896,32341,0,1,16,0,0,0,12,0,1
897,758846,0,1,32,0,0,0,17,0,1
898,10000000,0,1,35,0,0,1,22,0,1
899,10000000,0,1,105,0,0,1,104,1,0
900,10000000,0,0,96,0,0,1,23,1,0
901,10000000,0,0,378,0,0,1,127,1,0
902,306130,0,0,82,0,0,0,11,1,0
903,13453,0,1,82,0,0,0,22,1,0
904,10000000,0,1,30,0,0,0,29,1,0
905,4570,0,1,361,0,0,1,44,1,0
906,2514,0,0,56,0,0,0,21,0,1
907,906392,0,0,112,0,0,0,10,1,0
908,10000000,0,0,75,0,0,0,13,1,0
909,96417,0,1,29,0,0,0,13,0,1
910,14969,0,1,26,0,0,0,14,0,1
911,1267,0,1,35,0,0,0,18,0,1
912,10000000,0,0,44,0,0,1,21,1,0
913,4570,0,1,343,0,0,1,44,1,0
914,10000000,0,0,50,0,0,0,14,1,0
915,14969,0,1,27,0,0,0,14,0,1
916,14969,0,1,27,0,0,0,14,0,1
917,10000000,0,0,95,0,0,1,39,1,0
918,10000000,0,1,96,0,0,0,17,1,0
919,10000000,0,0,42,0,0,0,14,1,0
920,10000000,0,1,42,0,0,0,22,0,1
921,10000000,0,0,26,0,0,1,26,1,0
922,10000000,0,1,49,0,0,0,11,1,0
923,10000000,0,1,56,0,0,0,21,1,0
924,10000000,0,1,32,0,0,0,22,0,1
925,236871,0,1,72,0,0,0,14,1,0
926,6424,0,0,39,0,0,0,19,0,1
927,10000000,0,0,50,0,0,0,29,1,0
928,27441,0,0,54,0,0,0,16,0,1
929,10000000,0,0,18,0,0,0,17,1,0
930,160,0,0,36,0,0,0,21,0,1
931,10000000,0,1,43,0,0,0,25,0,1
932,1,0,1,29,0,0,0,17,0,1
933,10000000,0,1,27,0,0,0,26,1,0
934,10000000,0,1,22,0,0,0,17,1,0
935,14969,0,1,27,0,0,0,14,0,1
936,44061,0,1,33,0,0,0,13,1,0
937,10000000,0,1,55,0,0,1,22,0,1
938,25715,0,1,27,0,0,0,18,1,0
939,10000000,0,1,29,0,0,0,18,0,1
940,10000000,0,0,67,0,0,0,26,1,0
941,10000000,0,0,32,0,0,0,12,1,0
942,10000000,0,0,367,0,0,0,203,1,0
943,10000000,0,0,105,0,0,1,43,1,0
944,669523,0,1,34,0,0,0,16,0,1
945,10000000,0,0,32,0,0,0,11,0,1
946,10000000,0,0,38,0,0,0,22,0,1
947,10000000,0,1,35,0,0,0,23,0,1
948,10000000,0,1,97,0,0,0,14,1,0
949,10000000,0,0,125,0,0,1,109,1,0
950,10000000,0,1,34,0,0,0,13,1,0
951,10000000,0,1,69,0,0,0,15,1,0
952,16356,0,0,40,0,0,0,16,0,1
953,14969,0,1,27,0,0,0,14,0,1
954,10000000,0,0,37,0,0,0,27,0,1
955,544100,0,1,68,0,0,0,14,1,0
956,6,0,1,43,0,0,0,16,0,1
957,10000000,0,1,76,0,0,0,19,1,0
958,4570,0,1,347,0,0,1,44,1,0
959,14969,0,1,26,0,0,0,14,0,1
960,544100,0,1,107,0,0,0,14,1,0
961,10000000,0,0,27,0,0,0,10,1,0
962,10000000,0,0,48,0,0,0,27,1,0
963,10000000,0,1,99,0,0,0,14,1,0
964,10000000,0,1,58,0,0,0,13,1,0
965,10000000,0,1,310,0,0,0,209,1,0
966,10000000,0,0,20,0,0,0,14,1,0
967,183,0,1,34,0,0,0,24,1,0
968,10000000,0,0,159,0,0,0,140,1,0
969,14969,0,1,27,0,0,0,14,0,1
970,204331,0,1,47,0,0,0,18,0,1
971,10000000,0,0,64,0,0,1,19,1,0
972,10000000,0,1,23,0,0,0,18,0,1
973,10000000,0,1,93,0,0,0,16,1,0
974,14969,0,1,26,0,0,0,14,0,1
975,14969,0,1,27,0,0,0,14,0,1
976,10000000,0,1,119,0,0,0,10,1,0
977,10000000,0,0,184,0,0,0,14,1,0
978,10000000,0,1,23,0,0,0,15,1,0
979,1057,0,1,35,0,0,0,13,0,1
980,38256,0,1,60,0,0,0,11,0,1
981,10000000,0,1,55,0,0,1,22,0,1
982,10000000,0,1,48,0,0,1,32,1,0
983,12749,0,0,47,0,0,0,15,0,1
984,10000000,0,0,59,0,0,0,17,1,0
985,836190,0,0,42,0,0,0,17,1,0
986,10000000,0,0,25,0,0,0,11,0,1
987,10000000,0,0,158,0,0,0,18,1,0
988,785547,0,0,19,0,0,0,11,0,1
989,10000000,0,1,88,0,0,0,11,1,0
990,10000000,0,0,31,0,0,0,20,0,1
991,10000000,0,0,65,0,0,0,21,1,0
992,6076,0,0,34,0,0,0,20,0,1
993,44061,0,1,33,0,0,0,13,1,0
994,10000000,0,1,34,0,0,0,15,0,1
995,771840,0,0,319,0,0,0,16,1,0
996,4570,0,1,369,0,0,1,44,1,0
997,10000000,0,0,97,0,0,1,39,1,0
998,10000000,0,1,79,0,0,0,11,1,0
999,10000000,0,0,116,0,0,0,13,1,0
1000,198116,0,0,25,0,0,0,24,1,0
1001,10000000,0,0,94,0,0,0,60,1,0
1002,10000000,0,0,153,0,0,0,119,1,0
1003,10000000,0,0,54,0,0,0,16,1,0
1004,10000000,0,1,126,0,0,0,17,1,0
1005,14969,0,1,27,0,0,0,14,0,1
1006,996,0,1,25,0,0,0,8,0,1
1007,6841,0,0,26,0,0,0,15,0,1
1008,6076,0,0,51,0,0,0,17,0,1
1009,10000000,0,0,25,0,0,0,24,1,0
1010,399659,0,1,43,0,0,0,13,0,1
1011,10000000,0,0,258,0,0,1,83,1,0
1012,10000000,0,0,182,0,0,1,125,1,0
1013,15176,0,1,58,0,0,0,18,0,1
1014,10000000,0,0,38,0,0,0,12,1,0
1015,49777,0,1,25,0,0,0,14,0,1
1016,10000000,0,0,37,0,0,1,36,1,0
1017,10000000,0,0,76,0,0,0,27,1,0
1018,10000000,0,1,104,0,0,0,15,1,0
1019,9603,0,0,57,0,0,0,18,0,1
1020,10000000,0,1,92,0,0,0,13,1,0
1021,4570,0,1,369,0,0,1,44,1,0
1022,4146,0,0,41,0,0,0,15,0,1
1023,105,0,1,35,0,0,0,13,0,1
1024,10000000,0,0,68,0,0,0,30,1,0
1025,10000000,0,1,60,0,0,0,18,1,0
1026,10000000,0,1,173,0,0,0,140,1,0
1027,10000000,0,1,40,0,0,0,14,1,0
1028,10000000,0,0,31,0,0,1,19,0,1
1029,840572,0,1,208,0,0,0,23,1,0
1030,10000000,0,1,29,0,0,0,19,0,1
1031,10000000,0,0,39,0,0,1,17,1,0
1032,10000000,0,1,59,0,0,0,18,1,0
1033,10000000,0,1,57,0,0,0,13,1,0
1034,10000000,0,0,20,0,0,0,16,0,1
1035,14969,0,1,27,0,0,0,14,0,1
1036,14969,0,1,27,0,0,0,14,0,1
1037,10000000,0,0,75,0,0,0,26,1,0
1038,14969,0,1,27,0,0,0,14,0,1
1039,10000000,0,0,231,0,0,1,25,1,0
1040,14969,0,1,27,0,0,0,14,0,1
1041,10000000,0,1,31,0,0,1,30,1,0
1042,10000000,0,0,235,0,0,1,202,1,0
1043,10000000,0,0,47,0,0,0,14,0,1
1044,10000000,0,1,60,0,0,0,15,1,0
1045,10000000,0,1,88,0,0,1,24,1,0
1046,10000000,0,1,30,0,0,0,20,0,1
1047,10000000,0,0,31,0,0,0,18,0,1
1048,10000000,0,0,56,0,0,0,15,1,0
1049,10000000,0,1,25,0,0,0,11,0,1
1050,10000000,0,1,27,0,0,0,19,0,1
1051,9,0,1,42,0,0,0,14,0,1
1052,10000000,0,1,27,0,0,0,26,1,0
1053,10000000,0,1,30,0,0,0,16,0,1
1054,10000000,0,1,243,0,0,1,140,1,0
1055,707093,0,1,51,0,0,0,22,1,0
1056,10000000,0,1,191,0,0,0,20,1,0
1057,4570,0,1,343,0,0,1,44,1,0
1058,10000000,0,0,19,0,0,0,18,1,0
1059,168,0,1,38,0,0,0,15,0,1
1060,79,0,1,33,0,0,0,19,0,1
1061,10000000,1,0,40,0,0,1,39,1,0
1062,10000000,0,0,41,0,0,0,21,1,0
1063,52914,0,0,50,0,0,0,28,0,1
1064,168,0,1,37,0,0,0,22,0,1
1065,10000000,0,1,66,0,0,0,15,1,0
1066,10000000,0,1,15,0,0,0,8,1,0
1067,10000000,0,0,32,0,0,0,31,1,0
1068,17156,0,1,45,0,0,0,8,0,1
1069,10000000,0,1,17,0,0,0,13,1,0
1070,4570,0,1,369,0,0,1,44,1,0
1071,10000000,0,0,79,0,0,0,7,1,0
1072,10000000,0,0,29,0,0,0,16,0,1
1073,487783,0,0,175,0,0,0,24,1,0
1074,10000000,0,0,90,0,0,1,36,1,0
1075,10000000,0,0,60,0,0,0,16,1,0
1076,10000000,0,1,31,0,0,0,26,1,0
1077,10000000,0,0,51,0,0,0,30,1,0
1078,10000000,0,1,35,0,0,0,17,0,1
1079,4570,0,1,343,0,0,1,44,1,0
1080,10000000,0,1,24,0,0,0,23,1,0
1081,10000000,0,0,30,0,0,1,13,1,0
1082,10000000,0,1,39,0,0,0,23,0,1
1083,10000000,0,0,65,0,0,0,21,1,0
1084,10000000,0,0,32,0,0,0,18,0,1
1085,10000000,0,1,23,0,0,0,17,0,1
1086,10000000,0,1,42,0,0,0,12,0,1
1087,10000000,0,0,107,0,0,0,23,1,0
1088,19867,0,0,45,0,0,0,25,0,1
1089,10000000,0,1,27,0,0,0,13,0,1
1090,10000000,0,0,37,0,0,0,11,0,1
1091,10000000,0,0,179,0,0,0,19,1,0
1092,10000000,0,0,37,0,0,0,11,0,1
1093,118960,0,0,18,0,0,0,13,0,1
1094,10000000,0,0,158,0,0,1,72,1,0
1095,10000000,0,1,235,0,0,0,18,1,0
1096,10000000,0,0,30,0,0,0,16,0,1
1097,44061,0,1,33,0,0,0,13,1,0
1098,10000000,0,1,60,0,0,0,20,1,0
1099,10000000,0,1,47,0,0,0,10,1,0
1100,156188,0,0,27,0,0,0,21,1,0
1101,10000000,0,1,196,0,0,1,101,1,0
1102,10000000,0,1,24,0,0,0,15,0,1
1103,3275,0,0,29,0,0,0,19,0,1
1104,752,0,1,99,0,0,0,16,0,1
1105,10000000,0,0,104,0,0,0,11,1,0
1106,474318,0,1,40,0,0,0,25,0,1
1107,10000000,0,0,88,0,0,0,22,1,0
1108,10000000,0,1,21,0,0,0,14,0,1
1109,192866,0,1,60,0,0,0,13,1,0
1110,359,0,1,36,0,0,0,19,0,1
1111,10000000,0,1,110,0,0,1,17,1,0
1112,10000000,0,1,26,0,0,0,19,0,1
1113,10000000,0,1,83,0,0,0,14,1,0
1114,10000000,0,1,37,0,0,0,14,0,1
1115,9466,0,0,39,0,0,0,13,0,1
1116,10000000,0,1,38,0,0,0,19,0,1
1117,6,0,1,41,0,0,0,16,0,1
1118,10000000,0,1,29,0,0,0,18,0,1
1119,11,0,1,28,0,0,0,27,1,0
1120,504837,0,1,20,0,0,0,15,0,1
1121,10000000,0,0,73,0,0,1,17,1,0
1122,14969,0,1,27,0,0,0,14,0,1
1123,10000000,0,1,32,0,0,0,18,0,1
1124,970571,0,1,23,0,0,0,22,1,0
1125,10000000,0,1,24,0,0,0,19,0,1
1126,10000000,0,0,163,0,0,1,126,1,0
1127,10000000,0,0,55,0,0,0,34,1,0
1128,10000000,0,0,114,0,0,0,32,1,0
1129,10000000,0,0,157,0,0,1,123,1,0
1130,460721,0,1,34,0,0,0,15,0,1
1131,236871,0,1,72,0,0,0,14,1,0
1132,10000000,0,0,117,0,0,0,83,1,0
1133,322634,0,1,57,0,0,0,12,0,1
1134,11,0,1,29,0,0,0,28,1,0
1135,10000000,0,0,83,0,0,0,28,1,0
1136,10000000,0,0,87,0,0,0,19,1,0
1137,14969,0,1,27,0,0,0,14,0,1
1138,101736,0,0,203,0,0,0,20,1,0
1139,10000000,0,0,33,0,0,1,12,1,0
1140,10000000,0,0,80,0,0,0,29,1,0
1141,10000000,0,0,78,0,0,1,20,1,0
1142,10000000,0,0,92,0,0,1,70,1,0
1143,10000000,0,0,91,0,0,1,26,1,0
1144,10000000,0,1,25,0,0,0,11,0,1
1145,3832,0,0,13,0,0,0,6,1,0
1146,10000000,0,0,86,0,0,0,23,1,0
1147,10000000,0,0,57,0,0,0,21,1,0
1148,10000000,0,1,36,0,0,0,14,0,1
1149,10000000,0,0,41,0,0,1,22,1,0
1150,10000000,0,0,83,0,0,0,10,1,0
1151,10000000,0,0,258,0,0,1,83,1,0
1152,10000000,0,0,37,0,0,0,18,1,0
1153,12741,0,1,57,0,0,0,16,0,1
1154,10000000,0,1,112,0,0,0,9,1,0
1155,10000000,0,0,96,0,0,0,19,1,0
1156,10000000,0,1,64,0,1,0,17,1,0
1157,10000000,0,0,31,0,0,1,31,1,0
1158,10000000,0,1,124,0,0,0,69,1,0
1159,5556,0,1,29,0,0,0,13,0,1
1160,10000000,0,1,67,0,1,0,29,1,0
1161,10000000,0,0,56,0,0,0,14,1,0
1162,10000000,0,1,104,0,0,1,70,1,0
1163,162859,0,1,37,0,0,0,19,0,1
1164,3832,0,0,13,0,0,0,6,1,0
1165,10000000,0,1,65,0,0,0,31,1,0
1166,10000000,0,1,25,0,0,1,20,0,1
1167,10000000,0,1,20,0,0,0,19,1,0
1168,10000000,0,0,61,0,0,1,20,1,0
1169,10000000,0,1,30,0,0,0,20,0,1
